Grenada - Mobile,"1473403, 1473404, 1473405, 1473406, 1473407, 1473409, 1473410, 1473449, 1473456, 1473457, 1473458, 1473459",0.0112
Grenada - Mobile (Aws),"1473533, 1473534, 1473535, 1473536, 1473537, 1473538",0.0112
Grenada - Mobile (Digicel),"1473414, 1473415, 1473416, 1473417, 1473418, 1473419, 1473420",0.0112
Guadeloupe - Fixed,590,0.0112
Guadeloupe - Mobile,590690,0.0112
Guam - Fixed,1671,0.0112
Guam - Mobile,16717,0.0112
Guatemala - Fixed,502,0.0112
Guatemala - Movistar,"5022229, 5022267, 5022268, 5022269, 5022277, 5022278, 5022279, 5022375, 5022376, 5022377, 5022378, 5022379, 5022450, 5022459, 5022470, 5026648, 5026649, 5026659, 5026660, 5026677, 5026679, 5027740, 5027741, 5027742, 5027743, 5027744, 5027759, 5027779, 5027859, 5027879, 5027959, 5027968, 5027969, 5027979",0.0112
Guatemala - Telgua,"5022200, 5022201, 5022202, 5022203, 5022204, 5022205, 5022206, 5022207, 5022220, 5022221, 5022224, 5022226, 5022227, 5022230, 5022231, 5022232, 5022233, 5022234, 5022236, 5022238, 5022240, 5022241, 5022242, 5022243, 5022244, 5022245, 5022246, 5022247, 502225, 5022260, 5022261, 5022262, 5022263, 5022264, 5022265, 5022266, 5022270, 5022271, 5022272, 5022273, 5022281, 5022286, 5022287, 5022288, 5022289, 502233, 5022340, 5022341, 5022342, 5022343, 5022344, 502236, 5022373, 502243, 502244, 5022451, 5022481, 5022482, 502249, 502250, 5026651, 5026652, 5026661, 5026662, 5026663, 5026664, 5026665, 5026666, 5026667, 5026668, 5027720, 5027721, 5027722, 5027729, 5027736, 5027737, 5027738, 5027755, 5027756, 502776, 5027770, 5027771, 5027772, 5027773, 5027774, 5027775, 5027776, 5027777, 5027780, 5027824, 5027830, 5027831, 5027832, 5027833, 5027834, 5027838, 5027839, 5027840, 5027841, 5027842, 5027843, 5027844, 5027845, 5027846, 5027849, 5027867, 5027868, 5027869, 5027870, 5027871, 5027872, 5027873, 5027874, 5027880, 5027881, 5027882, 5027884, 5027885, 5027886, 5027887, 5027888, 5027889, 5027922, 5027923, 5027924, 5027925, 5027926, 5027927, 5027928, 5027930, 5027931, 5027932, 5027933, 5027934, 5027935, 5027936, 5027937, 5027938, 502794, 5027950, 5027951, 5027952, 5027953, 5027954, 5027955, 5027956, 5027957, 5027960, 5027961, 5027962, 5027963, 5027964, 5027965, 5027981",0.0112
Guatemala - Mobile,"5024, 5025, 502605, 502606, 502607, 502608",0.0112
Guatemala - Mobile (Comcel1),"502231, 5022326, 5022327, 5022328, 5022329, 5022427, 5022428, 5022429, 50230, 50231, 502320, 502321, 5023220, 5023221, 5023222, 5023223, 5023224, 5023225, 5023226, 5023227, 5023228, 502323, 502324, 502325, 502326, 502327, 50240, 5024476, 5024477, 5024478, 5024479, 502448, 502449, 50245, 50246, 5024773, 5024774, 5024775, 5024776, 5024777, 5024778, 5024779, 502478, 502479, 502480, 502481, 5024822, 5024823, 5024824, 5024825, 5024826, 5024827, 5024828, 5024829, 502483, 502484, 502485, 502486, 502487, 502488, 502489, 50249, 502500, 502503, 502504, 502505, 502506, 502515, 502516, 502517, 502518, 502519, 502520, 502530, 5025314, 5025315, 5025316, 5025317, 5025318, 5025319, 502532, 502533, 502534, 502535, 502536, 502537, 502538, 5025521, 5025522, 5025523, 5025524, 5025525, 5025526, 5025527, 5025528, 5025529, 5025550, 5025551, 5025552, 5025553, 5025580, 5025581, 502570, 5025719, 502572, 502573, 502574, 502575, 502576, 502577, 502578, 502580, 5025819, 502588, 502589, 502590, 5025918, 5025919, 502599, 5026624, 5026625, 5026626, 5026627, 5026628, 5026638, 5027728, 5027828, 5027929",0.0112
Guatemala - Mobile (Movistar),"502340, 502341, 502342, 502343, 502344, 50243, 50244, 502502, 502507, 502508, 502509, 502510, 502514, 50252, 5025312, 5025313, 502539, 502540, 502550, 5025518, 5025519, 502554, 502560, 502564, 502565, 502566, 502567, 502568, 502579, 5025915, 5025916, 5025917",0.0112
Guatemala - Mobile (Sercom),"50241, 50242, 502470, 502471, 502472, 502473, 502474, 502475, 502476, 5024770, 5024771, 5024772, 502501, 502511, 502512, 502513, 5025310, 5025311, 50254, 502551, 502553, 5025543, 5025544, 502555, 502556, 502557, 502558, 502559, 502561, 502562, 502563, 502569, 502571, 502581, 502582, 502583, 502584, 502585, 502586, 502587, 502591, 502592, 502593, 502594, 502595, 502596, 502597, 502598",0.0112
Guinea Bissau - Fixed,245,0.0112
Guinea Bissau - Mobile,2457,0.0112
Guinea Bissau - Mobile (Orange),2455,0.0112
Guinea Bissau - Mobile (Spacetel),2456,0.0112
Guinea Rep - Fixed,224,0.0112
Guinea Rep - Mobile,"22411, 22412, 22413, 22463",0.0112
Guinea Rep - Mobile (Areeba),22464,0.0112
Guinea Rep - Mobile (Intercel),"2246310, 2246335, 2246340",0.0112
Guinea Rep - Mobile (Mobilecom),"22465, 22467",0.0112
Guinea Rep - Mobile (Orange),"22462, 22468",0.0112
Guinea Rep - Mobile (Sotelgui),22460,0.0112
Guyana - Fixed,592,0.0112
Guyana - Mobile,"592609, 59261, 59262, 592638, 592639, 59264, 592650, 592651, 592652, 592653, 592654, 592655, 592656, 592657, 592658",0.0112
Guyana - Mobile (Digicel),"592600, 592601, 592602, 592603, 592604, 59266, 59267, 59268, 59269",0.0112
Haiti - Fixed,509,0.0112
Haiti - Port-au-prince,5092,0.0112
Haiti - Natcom,50922,0.0112
Haiti - Mobile (Comtel),"50929, 50934, 50939, 5094, 5099",0.0112
Haiti - Mobile (Digicel),"509281, 50931, 50936, 50937, 50938, 50946, 50947, 50948",0.0112
Haiti - Mobile (Haitel),50935,0.0112
Haiti - Mobile (Natcom),"50932, 50933, 50942, 50943",0.0112
Honduras - Fixed,504,0.0112
Honduras - Onnet,"5042200, 5042201, 5042209, 5042211, 5042212, 5042213, 5042216, 504222, 504223, 5042240, 5042245, 5042246, 5042255, 5042257, 5042270, 5042271, 5042290, 5042291, 5042400, 5042423, 5042424, 5042425, 50424260, 50424261, 50424262, 50424263, 50424264, 5042429, 50424305, 50424306, 50424307, 50424308, 50424309, 5042431, 5042433, 5042434, 5042435, 5042436, 5042438, 5042439, 5042440, 5042441, 5042442, 5042443, 5042444, 5042445, 5042446, 5042448, 5042451, 5042452, 5042453, 5042455, 5042543, 5042544, 5042545, 504255, 504256, 50426422, 50426423, 50426424, 504265030, 504265031, 504265032, 504265033, 504265034, 50426670, 50426671, 50426672, 504266730, 504266731, 504266732, 504266733, 504266734, 504266890, 504266891, 504266892, 504266893, 504266894, 50426699, 50426701, 504267020, 504267021, 504267022, 504267023, 504267024, 504267030, 504267031, 504267032, 504267033, 504267034, 504277140, 504277141, 504277142, 504277143, 504277144, 50427808, 504278090, 504278091, 504278092, 504278093, 504278094, 50427848, 50427849, 504278800, 504278801, 504278802, 504278803, 504278804, 504278810, 504278811, 504278812, 504278813, 504278814, 504279480, 504279481, 504279482, 504279483, 504279484, 5042920, 5042921",0.0112
Honduras - Tegucigalpa,5042,0.0112
Honduras - Mobile,5049,0.0112
Honduras - Mobile (Claro),"504318, 504319, 50432, 50433",0.0112
Honduras - Mobile (Digicel),5048,0.0112
Honduras - Mobile (Hondutel),"50472, 50474100, 50474101, 50474102, 50474103, 50474104, 5047411, 5047412",0.0112
Honduras - Mobile (Megatel),5043,0.0112
Honduras - Mobile (Tigo),"504945, 504946, 504947, 504948, 504949, 50495, 50496, 50497, 50498, 50499",0.0112
Hong Kong - Fixed,852,0.0112
Hong Kong - Mobile,"85217, 85248, 85249, 85251, 85252, 85253, 85254, 85255, 85256, 85259, 8526, 8529",0.0112
Hong Kong - Special Mobile,"852900, 852911, 852999",0.0112
Hungary - Fixed,36,0.0112
Hungary - Budapest,361,0.0112
Hungary - Mobile,"3620, 3630, 3631, 3670",0.0112
Iceland - Fixed,354,0.0112
Iceland - Mobile,"354373, 354374, 35438, 35439, 354651, 354652, 354655, 354758, 35482",0.0112
Iceland - Mobile (Imc),"354388, 354389, 354630, 354647, 354650",0.0112
Iceland - Mobile (Nova),35477,0.0112
Iceland - Mobile (Telecom),"354611, 354631, 354632, 354637, 354826, 354827, 354828, 354829, 35483, 35484, 35485, 35486, 35487, 35488, 35489",0.0112
Iceland - Mobile (Vodafone),"35461, 35462, 35464, 354659, 35466, 35467, 35468, 35469, 35475, 354820, 354821, 354822, 354823, 354824, 354825",0.0112
India,91,0.0112
Indonesia - Fixed,62,0.0112
Indonesia - Mobile,628,0.0112
Indonesia - Mobile (Byru),62868,0.0112
Indonesia - Mobile (Excelcom),"62817, 62818, 62819, 62859, 62877, 62878, 62879",0.0112
Indonesia - Mobile (Indosat),"62814, 62815, 62816, 62855, 62856, 62857, 62858",0.0112
Indonesia - Mobile (Telkomcel),"62811, 62812, 62813, 62821, 62822, 62823, 62852, 62853",0.0112
Inmarsat A Atlantic Ocean East,8711,0.0112
Inmarsat A Atlantic Ocean West,8741,0.0112
Inmarsat A Indian Ocean,8731,0.0112
Inmarsat A Pacific Ocean,8721,0.0112
Inmarsat Aero Atlantic Ocean East,8715,0.0112
Inmarsat Aero Atlantic Ocean West,8745,0.0112
Inmarsat Aero Indian Ocean,8735,0.0112
Inmarsat Aero Pacific Ocean,8725,0.0112
Inmarsat Atlantic Ocean East,871,0.0112
Inmarsat Atlantic Ocean West,874,0.0112
Inmarsat B Atlantic Ocean East,8713,0.0112
Inmarsat B Atlantic Ocean West,8743,0.0112
Inmarsat B Hsd Snac,87039,0.0112
Inmarsat B Indian Ocean,8733,0.0112
Inmarsat B Pacific Ocean,8723,0.0112
Inmarsat B Snac,8703,0.0112
Inmarsat Bgan Isdn Snac,87078,0.0112
Inmarsat Bgan Voice Snac,87077,0.0112
Inmarsat Gan Snac,87060,0.0112
Inmarsat Indian Ocean,873,0.0112
Inmarsat M Atlantic Ocean East,8716,0.0112
Inmarsat M Atlantic Ocean West,8746,0.0112
Inmarsat M Indian Ocean,8736,0.0112
Inmarsat M Pacific Ocean,8726,0.0112
Inmarsat M Snac,8706,0.0112
Inmarsat Mini M Atlantic Ocean East,8717,0.0112
Inmarsat Mini M Atlantic Ocean West,8747,0.0112
Inmarsat Mini M Indian Ocean,8737,0.0112
Inmarsat Mini M Pacific Ocean,8727,0.0112
Inmarsat Mini Snac,87076,0.0112
Inmarsat Pacific Ocean,872,0.0112
Inmarsat Snac,870,0.0112
Internation Networks Seanet,88242,0.0112
Iran - Fixed,98,0.0112
Iran - Tehran,9821,0.0112
Iran - Mobile,989,0.0112
Iraq - Fixed,964,0.0112
Iraq - Baghdad,9641,0.0112
Iraq - Mobile,9647,0.0112
Iraq - Mobile (Asia),96477,0.0112
Iraq - Mobile (Fanous),"9647480, 9647481",0.0112
Iraq - Mobile (Korek),96475,0.0112
Iraq - Mobile (Mobitel),96476,0.0112
Iraq - Mobile (Sana),96473,0.0112
Iraq - Mobile (Zain),"96478, 96479",0.0112
Ireland - Fixed,353,0.0112
Ireland - Dublin,3531,0.0112
Ireland - Mobile,3538,0.0112
Ireland - Mobile (3g),35383,0.0112
Ireland - Mobile (Lyca),"3538995, 3538996",0.0112
Ireland - Mobile (Meteor),35385,0.0112
Ireland - Mobile (O2),35386,0.0112
Ireland - Mobile (Tesco),"3538941, 3538942, 3538943, 3538944, 3538945, 3538946, 3538947, 35389541, 35389542, 35389543, 35389544, 35389545, 35389546, 35389547",0.0112
Ireland - Mobile (Vodafone),"35382, 35387",0.0112
Ireland - Special Service,"35348, 353700, 35376, 353818",0.0112
Israel - Fixed,972,0.0112
Israel - Palestine,"97222, 97242, 97282, 97292",0.0112
Israel - Mobile,"972151, 972153, 9725, 9726",0.0112
Israel - Mobile (Cellcom),97252,0.0112
Israel - Mobile (Jawall),97259,0.0112
Israel - Mobile (Mirs),97257,0.0112
Israel - Mobile (Partner),97254,0.0112
Israel - Mobile (Pelephone),97250,0.0112
Italy - Fixed,39,0.0112
Italy - Milan,3902,0.0112
Italy - Rome,3906,0.0112
Italy - Mobile,"393, 397381",0.0112
Italy - Mobile (H3g),"39373, 39390, 39391, 39392, 39393, 39397, 397397",0.0112
Italy - Mobile (Omnitel),"39340, 39341, 39343, 39345, 39346, 39347, 39348, 39349, 39377, 39383, 397341",0.0112
Italy - Mobile (Tim),"39330, 39331, 39333, 39334, 39335, 39336, 39337, 39338, 39339, 39360, 39361, 39362, 39363, 39366, 39368, 39370, 397361, 397362",0.0112
Italy - Mobile (Wind),"39320, 39322, 39323, 39324, 39327, 39328, 39329, 39380, 39387, 39388, 39389, 397322",0.0112
Ivory Coast - Fixed,225,0.0112
Ivory Coast - Abidjan,2252,0.0112
Ivory Coast - Mobile,"22501, 22502, 22503, 22540, 22541, 22542, 22569",0.0112
Ivory Coast - Mobile (Comium),"22565, 22566, 22567",0.0112
Ivory Coast - Mobile (Mtn),"22504, 22505, 22506, 22544, 22545, 22546, 22555, 22556",0.0112
Ivory Coast - Mobile (Orange),"22507, 22508, 22509, 22547, 22548, 22549, 22557, 22558, 22559",0.0112
Ivory Coast - Mobile (Oricel),"22560, 22561",0.0112
Ivory Coast - Mobile (Warid),22550,0.0112
Ivory Coast - Special Service,"2252170, 22590409",0.0112
Jamaica - Fixed,1876,0.0112
Jamaica - Mobile,"187630, 187649, 1876520, 1876521, 1876522, 1876524, 1876527, 1876528, 1876529, 187655, 1876563, 187659, 1876608, 1876622, 1876630, 1876631, 1876632, 1876633, 1876655, 1876656, 1876695, 1876696, 1876697, 1876698, 1876699, 1876701, 1876800",0.0112
Jamaica - Mobile (Cwj),"187620, 187621, 187622, 187623, 187624, 187625, 187626, 187627, 187631, 187632, 187633, 187634, 187653, 187654, 1876700, 1876707, 187677, 1876781, 1876782, 1876783, 1876784, 1876787, 1876788, 1876789, 1876790, 1876791, 1876792, 1876793, 1876796, 1876797, 1876798, 1876799, 187680, 187681, 187682, 187683, 1876909, 1876919, 1876990, 1876995, 1876997, 1876999",0.0112
Jamaica - Mobile (Digicel),"187628, 187629, 187635, 187636, 187637, 187638, 187639, 187640, 187641, 187642, 187643, 187644, 187645, 187646, 187647, 187648, 1876503, 1876504, 1876505, 1876506, 1876507, 1876508, 1876509, 1876560, 1876561, 1876562, 1876564, 1876565, 1876566, 1876567, 1876568, 1876569, 187657, 187658, 1876618, 1876619, 1876620, 1876621, 1876648, 1876649, 187684, 187685, 187686, 187687, 187688, 187689",0.0112
Japan - Fixed,81,0.0112
Japan - Osaka,816,0.0112
Japan - Tokyo,813,0.0112
Japan - Mobile,"8170, 8180, 8190",0.0112
Japan - Mobile (Ip),8150,0.0112
Jordan - Fixed,962,0.0112
Jordan - Amman,9626,0.0112
Jordan - Mobile,9627,0.0112
Kazakhstan - Fixed,77,0.0112
Kazakhstan - Almaty,"77272, 77273",0.0112
Kazakhstan - Astana,77172,0.0112
Kazakhstan - Karaganda,77212,0.0112
Kazakhstan - Mobile,7707,0.0112
Kazakhstan - Mobile (Altel),7700,0.0112
Kazakhstan - Mobile (K-mobile),"7701, 7702, 7775, 7778",0.0112
Kazakhstan - Mobile (Kartel),"7705, 7771, 7777",0.0112
Kenya - Fixed,254,0.0112
Kenya - Mombasa,25441,0.0112
Kenya - Nairobi,25420,0.0112
Kenya - Mobile,2547,0.0112
Kenya - Mobile (Celtel),25473,0.0112
Kenya - Mobile (Econet),25475,0.0112
Kenya - Mobile (Safaricom),"25471, 25472",0.0112
Kenya - Mobile(Telkom),25477,0.0112
Kiribati - Fixed,686,0.0112
Kiribati - Mobile,"68630, 6867, 6869",0.0112
Kuwait - Fixed,965,0.0112
Kuwait - Mobile,9655,0.0112
Kuwait - Mobile (Wataniya),9656,0.0112
Kuwait - Mobile (Zain),9659,0.0112
Kyrgyzstan - Fixed,996,0.0112
Kyrgyzstan - Bishkek,996312,0.0112
Kyrgyzstan - Mobile,9965,0.0112
Kyrgyzstan - Mobile (Aktel),99654,0.0112
Kyrgyzstan - Mobile (Bimakom),99655,0.0112
Kyrgyzstan - Mobile (Katel),99651,0.0112
Kyrgyzstan - Mobile (Nur),99670,0.0112
Kyrgyzstan - Mobile (Sky),99677,0.0112
Kyrgyzstan - Mobile (Sotel),99657,0.0112
Kyrgyzstan - Mobile (Winline),99656,0.0112
Laos - Fixed,856,0.0112
Laos - Mobile,85620,0.0112
Laos - Mobile (Etl),"8562022, 8562023",0.0112
Laos - Mobile (Ltc),"8562054, 8562055, 8562056",0.0112
Laos - Mobile (Stl),"8562098, 8562099",0.0112
Laos - Mobile (Tango),8562077,0.0112
Latvia - Fixed,371,0.0112
Latvia - Mobile,"3712, 37165153, 37165158, 37165159, 37168504, 37168509, 37168510, 37168535, 37178501, 37178502, 37178504, 37178505, 37178509, 37178510, 37178519, 37178521, 37178535, 37178536, 37178540, 37178541, 37178580, 37178581, 37178582, 37178583, 37178584, 37178585, 3717869, 3717870, 3717880, 37178810, 37178811, 37178812, 37178813, 37178814, 37178815, 37178818, 3717887, 37178899, 37178905, 3717891, 37178922, 37178999, 37180400, 3718060, 37180900, 371810, 37181809, 37181815, 37181816, 37181817, 37181819, 37181820, 37181821, 37181822, 3719010, 37190210, 37190211, 37190213, 37190214, 3719040, 3719060, 37190700, 37190807, 37190907, 3719099",0.0112
Latvia - Mobile (Bite),"3712205, 3712206, 3712207, 3712208, 3712209, 371221, 3712239, 371225, 3712280, 3712281, 3712282, 3712283, 3712284, 3712550, 3712551, 3712552, 3712553, 3712554, 3712555, 3712585, 3712586, 3712587, 3712588, 3712720, 3712721, 3712722, 3712723, 3712724, 3712725, 3712726, 3712728, 3712729, 371273, 371274, 371275, 3712760, 3712761, 3712762, 3712763, 3712764, 3712765, 3712766, 3712767, 371277, 371279",0.0112
Latvia - Mobile (Csc Telecom),"3712840, 3716815, 3716816",0.0112
Latvia - Mobile (Lmt),"371202, 3712200, 3712201, 3712202, 3712203, 3712204, 371224, 371254, 3712556, 3712557, 3712558, 3712559, 371256, 371261, 371262, 371263, 371264, 371265, 371266, 371278, 371283, 3712849, 371286, 371287, 371291, 371292, 371293, 371294",0.0112
Latvia - Mobile (Radiokoms),"3712010, 3712769, 37168501, 37168502, 3718501, 3718502",0.0112
Latvia - Mobile (Tele2),"371200, 371203, 3712230, 3712231, 3712232, 3712233, 3712234, 3712235, 3712236, 3712237, 3712238, 371259, 371260, 371267, 371268, 371269, 371270, 371271, 371282, 3712844, 3712845, 3712846, 3712847, 3712848, 371288, 371295, 371296, 371297, 371298, 371299",0.0112
Lebanon - Fixed,961,0.0112
Lebanon - Mobile,"9613, 96170, 96171, 96176, 961788, 961789, 961791",0.0112
Lesotho - Fixed,266,0.0112
Lesotho - Mobile,"2665, 2666",0.0112
Liberia - Fixed,231,0.0112
Liberia - Mobile,2317,0.0112
Liberia - Mobile (Comium),2315,0.0112
Liberia - Mobile (Liber),2314,0.0112
Liberia - Mobile (Lonestar),2316,0.0112
Libya - Fixed,218,0.0112
Libya - Mobile,2189,0.0112
Libya - Mobile (Al Hurra),21899,0.0112
Liechtenstein - Fixed,423,0.0112
Liechtenstein - Mobile,"4235, 4236, 4237",0.0112
Lithuania - Fixed,370,0.0112
Lithuania - Mobile,3706,0.0112
Lithuania - Mobile (Bite),"37063, 370640, 370641, 370642, 370643, 370644, 37065, 370660, 3706611, 3706612, 3706613, 3706614, 3706615, 3706616, 3706617, 3706618, 3706660, 3706661, 3706667, 3706668, 3706669, 37066900, 370681, 370685, 370689, 370690, 3706913, 3706914, 3706915, 3706916, 3706917, 3706918, 3706919, 370699",0.0112
Lithuania - Mobile (Omnitel),"37061, 37062, 370659001, 370659004, 370659008, 370659010, 370659011, 370659013, 370659014, 370659017, 370659018, 370659019, 370659020, 370662, 370663, 370680, 370682, 370686, 370687, 370688, 370692, 370693, 370694, 370695, 370696, 370697, 370698",0.0112
Lithuania - Mobile (Tele2),"37060, 370645, 370646, 370647, 370648, 370649, 37067, 370683, 370684",0.0112
Luxembourg - Fixed,352,0.0112
Luxembourg - Mobile,"35260, 352621, 352628, 352661, 352668, 352691, 352698",0.0112
Macau - Fixed,853,0.0112
Macau - Mobile,8536,0.0112
Macedonia - Fixed,389,0.0112
Macedonia - Skopje,3892,0.0112
Macedonia - Mobile,3897,0.0112
Macedonia - Mobile (Cosmofon),"38975, 38976",0.0112
Macedonia - Mobile (Nov),"38977, 38978",0.0112
Macedonia - Mobile (T Mobile),"38970, 38971, 38972",0.0112
Madagascar - Fixed,261,0.0112
Madagascar - Mobile,26131,0.0112
Madagascar - Mobile (Celtel),26133,0.0112
Madagascar - Mobile (Gulfsat),26122,0.0112
Madagascar - Mobile (Intercel),26130,0.0112
Madagascar - Mobile (Orange),26132,0.0112
Madagascar - Mobile (Telma),26134,0.0112
Malawi - Fixed,265,0.0112
Malawi - Mobile,"2654, 26577, 2658",0.0112
Malawi - Mobile (Celtel),"2653, 2655, 2659",0.0112
Malaysia - Fixed,60,0.0112
Malaysia - Kuala Lumpur,603,0.0112
Malaysia - Mobile,601,0.0112
Malaysia - Mobile (Celcom),"6010, 6013, 60145, 60148, 6019",0.0112
Malaysia - Mobile (Digi),"60102, 601036, 601037, 601038, 601039, 601046, 601056, 601066, 601076, 601082, 601088, 6010900, 6010901, 6010902, 6010903, 6010905, 6010906, 6010907, 6010908, 6010909, 6010910, 6010920, 6010930, 6010940, 6010950, 6010960, 6010970, 6010980, 60143, 60146, 60149, 6016",0.0112
Malaysia - Mobile (Maxis),"6012, 60142, 6017",0.0112
Malaysia - Mobile (U-mobile),6018,0.0112
Maldives Is - Fixed,960,0.0112
Maldives Is - Mobile,9608,0.0112
Maldives Is - Mobile (Dhiraagu),9607,0.0112
Maldives Is - Mobile (Wataniya),9609,0.0112
Mali Rep - Fixed,223,0.0112
Mali Rep - Bamako,22322,0.0112
Mali Rep - Mobile,2237,0.0112
Mali Rep - Mobile (Malitel),2236,0.0112
Malta - Fixed,356,0.0112
Malta - Mobile,"35672, 35692, 35694",0.0112
Malta - Mobile (Go),35679,0.0112
Malta - Mobile (Melita),35677,0.0112
Malta - Mobile (Ping),3569889,0.0112
Malta - Mobile (Redtouch),"3569811, 3569812, 3569813",0.0112
Malta - Mobile (Vodafone),"3569897, 35699",0.0112
Malta - Mobile (Yom),3569696,0.0112
Malta - Special Service,35671,0.0112
Mariana Is,1670,0.0112
Maritime Communications Partner,88232,0.0112
Marshall Is,692,0.0112
Martinique - Fixed,596,0.0112
Martinique - Mobile,596696,0.0112
Mauritania - Fixed,222,0.0112
Mauritania - Mobile,"2222, 2226, 2227",0.0112
Mauritania - Mobile (Mattel),"2223, 22261, 22262, 22263, 22266, 22271, 22272, 22273",0.0112
Mauritania - Mobile (Mauritel),22264,0.0112
Mauritius - Fixed,230,0.0112
Mauritius - Mobile,"23025, 23030, 23042, 23049, 2305, 2307, 230871, 230875, 230876, 230877, 23091, 23093, 23094, 23095, 23097, 23098",0.0112
Mauritius - Mobile (Cellplus),"230525, 230570, 230575, 230576, 230577, 230578, 230579, 2305875, 2305876, 2305877, 230591, 230594",0.0112
Mauritius - Mobile (Emtel),"2305421, 2305422, 2305423, 2305428, 2305429, 230549, 230571, 230572, 230573, 230574, 230593, 230597, 230598",0.0112
Mauritius - Mobile (Mtml),"2305871, 230595",0.0112
Mexico - Fixed,52,0.0112
Mexico - Apizaco,52241,0.0112
Mexico - Cities A,"52378, 52656, 52744",0.0112
Mexico - Cities B,"52444, 52449, 52461, 52462, 52614, 52664, 52777, 52871",0.0112
Mexico - Colima,52312,0.0112
Mexico - Guadalajara,5233,0.0112
Mexico - Jalisco,52431,0.0112
Mexico - Leon,52477,0.0112
Mexico - Mexico City,5255,0.0112
Mexico - Monterrey,5281,0.0112
Mexico - Moroleon,52445,0.0112
Mexico - On Net A,"52243, 52244, 52271, 52272, 52311, 52313, 52351, 52352, 52353, 52392, 52452, 52473, 52493, 52595, 52613, 52618, 52622, 52644, 52667, 52668, 52669, 52722, 52735, 52775, 52834, 52844, 52866, 52867, 52868, 52899, 52921, 52951, 52961",0.0112
Mexico - On Net B,"52228, 52229, 52231, 52232, 52238, 52284, 52287, 52314, 52317, 52322, 52324, 52325, 52341, 52354, 52356, 52374, 52381, 52384, 52389, 52393, 52415, 52427, 52435, 52436, 52438, 52443, 52451, 52453, 52463, 52464, 52466, 52469, 52472, 52474, 52475, 52481, 52487, 52492, 52494, 52591, 52612, 52624, 52626, 52627, 52631, 52632, 52633, 52639, 52641, 52642, 52645, 52646, 52653, 52661, 52662, 52665, 52676, 52686, 52687, 52713, 52714, 52715, 52721, 52726, 52727, 52728, 52732, 52733, 52736, 52747, 52754, 52755, 52756, 52757, 52758, 52762, 52771, 52773, 52779, 52782, 52783, 52786, 52791, 52823, 52828, 52829, 52831, 52833, 52841, 52842, 52861, 52877, 52878, 52891, 52892, 52916, 52917, 52922, 52938, 52958, 52965, 52967, 52968, 52971, 52981, 52983, 52986, 52987, 52993, 52998, 52999",0.0112
Mexico - Ozumba,52597,0.0112
Mexico - Puebla,52222,0.0112
Mexico - Queretaro,52442,0.0112
Mexico - San Luis De La Paz,52468,0.0112
Mexico - Santiago Ixcuintla,52323,0.0112
Mexico - Mobile,521,0.0112
Micronesia - Fixed,691,0.0112
Micronesia - Mobile,69197,0.0112
Moldova - Fixed,373,0.0112
Moldova - Pridnestrovje,"37321, 3735",0.0112
Moldova - Mobile,37367,0.0112
Moldova - Mobile (Eventis),373650,0.0112
Moldova - Mobile (Moldcell),"37378, 37379",0.0112
Moldova - Mobile (Moldtelecom),"373671, 373672, 373673, 373674",0.0112
Moldova - Mobile (Orange),"37360, 37368, 37369",0.0112
Moldova - Mobile (Pridnestrovje),37377,0.0112
Monaco - Fixed,377,0.0112
Monaco - Mobile,"3774, 3776",0.0112
Monaco - Mobile (Kosovo),"37744, 37747",0.0112
Mongolia - Fixed,976,0.0112
Mongolia - Ulaanbaantar,97611,0.0112
Mongolia - Wll,"97650, 97658",0.0112
Mongolia - Mobile,"97655, 97656, 97688, 97691, 97692, 97693, 97695, 97696, 97698, 97699",0.0112
Montenegro - Fixed,382,0.0112
Montenegro - Mobile,"38263, 38269",0.0112
Montenegro - Mobile (Mtel),38268,0.0112
Montenegro - Mobile (T-mobile),38267,0.0112
Montserrat - Fixed,1664,0.0112
Montserrat - Mobile,"1664410, 1664411, 1664412, 1664413, 1664492, 1664664, 1664724",0.0112
Morocco - Fixed,212,0.0112
Morocco - Casablanca,21252,0.0112
Morocco - Mobile,2126,0.0112
Morocco - Mobile (Globalstar),"2126921, 2126922, 2128920, 2128921, 2128922",0.0112
Morocco - Mobile (Iam),"212610, 212611, 212613, 212615, 212616, 212618, 212622, 212623, 212624, 212628, 212636, 212637, 212639, 212641, 212642, 212648, 212650, 212651, 212652, 212653, 212654, 212655, 212658, 212659, 212661, 212662, 212666, 212667, 212668, 212670, 212671, 212672, 212673, 212676, 212677, 212678",0.0112
Morocco - Mobile (Meditel),"212612, 212614, 212617, 212619, 212620, 212621, 212625, 212631, 212644, 212645, 212649, 212656, 212657, 212660, 212663, 212664, 212665, 212669, 212674, 212675, 212679",0.0112
Morocco - Mobile (Wana),"212526, 212527, 212533, 212534, 212540, 212546, 212547, 212550, 212553, 212600, 212601, 212602, 212603, 212604, 212605, 212606, 212607, 212608, 212626, 212627, 212629, 212630, 212633, 212634, 212635, 212638, 212640, 212646, 212647, 212680, 212681, 212698, 212699",0.0112
Mozambique - Fixed,258,0.0112
Mozambique - Mobile,2588,0.0112
Mozambique - Mobile (Mcel),25882,0.0112
Mozambique - Mobile (Movitel),25886,0.0112
Mozambique - Mobile (Vodacom),25884,0.0112
Myanmar (Burma) - Fixed,95,0.0112
Myanmar (Burma) - Mobile,959,0.0112
Namibia - Fixed,264,0.0112
Namibia - Mobile,"26481, 26485",0.0112
